driver_id,longitude,latitude,zone
16890,66,56,56
16891,43,5,4
16892,44,81,84
16893,61,7,6
16894,43,74,74
16895,43,37,34
16896,1,10,10
16897,55,90,95
16898,69,55,56
16899,2,57,50
16900,67,89,86
16901,74,4,7
16902,5,63,60
16903,0,83,80
16904,77,54,57
16905,14,42,41
16906,48,20,24
16907,76,84,87
16908,19,39,31
16909,73,74,77
16910,27,24,22
16911,60,5,6
16912,63,14,16
16913,42,29,24
16914,56,56,55
16915,69,79,76
16916,40,14,14
16917,38,28,23
16918,88,48,48
16919,53,83,85
16920,53,27,25
16921,42,79,74
16922,71,47,47
16923,55,76,75
16924,49,55,54
16925,31,6,3
16926,3,81,80
16927,46,63,64
16928,21,2,2
16929,73,74,77
16930,34,71,73
16931,54,16,15
16932,32,34,33
16933,66,62,66
16934,87,73,78
16935,65,24,26
16936,17,61,61
16937,8,72,70
16938,49,52,54
16939,7,79,70
16940,5,80,80
16941,33,45,43
16942,20,55,52
16943,2,75,70
16944,1,53,50
16945,80,49,48
16946,79,75,77
16947,4,57,50
16948,86,39,38
16949,17,56,51
16950,9,27,20
16951,64,21,26
16952,31,45,43
16953,18,47,41
16954,6,1,0
16955,26,13,12
16956,85,17,18
16957,57,34,35
16958,11,76,71
16959,31,72,73
16960,0,78,70
16961,85,89,88
16962,20,72,72
16963,11,25,21
16964,25,55,52
16965,5,64,60
16966,61,37,36
16967,28,1,2
16968,43,81,84
16969,76,55,57
16970,12,88,81
16971,71,49,47
16972,14,59,51
16973,44,50,54
16974,50,73,75
16975,52,1,5
16976,25,42,42
16977,48,30,34
16978,82,50,58
16979,33,10,13
16980,12,61,61
16981,63,12,16
16982,33,51,53
16983,86,36,38
16984,57,24,25
16985,37,59,53
16986,77,15,17
16987,30,12,13
16988,0,76,70
16989,30,70,73
16990,10,41,41
16991,26,65,62
16992,17,86,81
16993,88,7,8
16994,0,45,40
16995,79,85,87
16996,10,59,51
16997,87,69,68
16998,31,28,23
16999,90,8,9
17000,90,42,49
17001,82,26,28
17002,68,69,66
17003,75,80,87
17004,72,61,67
17005,0,36,30
17006,23,63,62
17007,5,40,40
17008,38,20,23
17009,13,40,41
17010,90,65,69
17011,38,34,33
17012,4,45,40
17013,74,0,7
17014,36,90,93
17015,71,64,67
17016,20,16,12
17017,47,12,14
17018,90,5,9
17019,22,70,72
17020,68,66,66
17021,35,55,53
17022,56,21,25
17023,38,25,23
17024,54,46,45
17025,14,5,1
17026,8,83,80
17027,8,80,80
17028,77,50,57
17029,19,54,51
17030,58,73,75
17031,2,35,30
17032,39,40,43
17033,64,23,26
17034,25,0,2
17035,36,0,3
17036,40,31,34
17037,14,79,71
17038,76,21,27
17039,74,60,67
17040,8,54,50
17041,2,80,80
17042,25,32,32
17043,6,9,0
17044,79,32,37
17045,66,56,56
17046,38,83,83
17047,30,13,13
17048,18,29,21
17049,88,11,18
17050,89,82,88
17051,52,19,15
17052,5,35,30
17053,6,0,0
17054,11,0,1
17055,36,68,63
17056,29,65,62
17057,75,9,7
17058,77,25,27
17059,51,17,15
17060,59,48,45
17061,67,57,56
17062,63,52,56
17063,16,25,21
17064,75,82,87
17065,29,44,42
17066,75,52,57
17067,37,67,63
17068,28,89,82
17069,20,42,42
17070,76,63,67
17071,52,55,55
17072,25,74,72
17073,0,8,0
17074,69,37,36
17075,5,74,70
17076,87,88,88
17077,81,47,48
17078,5,7,0
17079,44,1,4
17080,32,89,83
17081,66,70,76
17082,36,72,73
17083,41,90,94
17084,59,90,95
17085,75,29,27
17086,31,44,43
17087,52,9,5
17088,1,22,20
17089,47,77,74
17090,0,85,80
17091,32,1,3
17092,77,57,57
17093,23,87,82
17094,25,66,62
17095,81,33,38
17096,42,35,34
17097,75,81,87
17098,20,89,82
17099,30,37,33
17100,69,43,46
17101,61,20,26
17102,36,61,63
17103,6,13,10
17104,72,86,87
17105,47,87,84
17106,41,14,14
17107,40,1,4
17108,23,45,42
17109,8,62,60
17110,52,2,5
17111,49,7,4
17112,37,80,83
17113,13,20,21
17114,12,20,21
17115,62,3,6
17116,3,51,50
17117,89,87,88
17118,11,60,61
17119,4,90,90
17120,75,85,87
17121,57,0,5
17122,7,33,30
17123,80,28,28
17124,29,17,12
17125,13,54,51
17126,55,86,85
17127,28,50,52
17128,51,61,65
17129,24,42,42
17130,5,29,20
17131,42,68,64
17132,32,36,33
17133,66,90,96
17134,54,7,5
17135,88,35,38
17136,48,62,64
17137,14,83,81
17138,10,85,81
17139,49,31,34
17140,28,77,72
17141,88,75,78
17142,35,47,43
17143,18,79,71
17144,58,63,65
17145,50,12,15
17146,32,43,43
17147,7,67,60
17148,45,11,14
17149,34,81,83
17150,87,26,28
17151,53,52,55
17152,76,74,77
17153,59,55,55
17154,11,87,81
17155,6,76,70
17156,39,34,33
17157,44,66,64
17158,51,79,75
17159,78,48,47
17160,18,25,21
17161,12,69,61
17162,86,63,68
17163,42,1,4
17164,26,20,22
17165,43,34,34
17166,48,76,74
17167,1,31,30
17168,13,7,1
17169,83,15,18
17170,62,23,26
17171,6,60,60
17172,58,80,85
17173,7,5,0
17174,86,33,38
17175,61,74,76
17176,59,56,55
17177,67,29,26
17178,45,81,84
17179,71,39,37
17180,14,80,81
17181,28,76,72
17182,46,40,44
17183,23,79,72
17184,85,89,88
17185,60,11,16
17186,54,49,45
17187,11,39,31
17188,60,86,86
17189,15,56,51
17190,63,80,86
17191,1,90,90
17192,82,6,8
17193,84,49,48
17194,21,13,12
17195,60,23,26
17196,41,53,54
17197,83,86,88
17198,36,39,33
17199,44,20,24
17200,26,89,82
17201,53,44,45
17202,85,51,58
17203,9,49,40
17204,73,37,37
17205,13,77,71
17206,63,80,86
17207,27,19,12
17208,39,65,63
17209,37,63,63
17210,19,39,31
17211,63,32,36
17212,33,28,23
17213,10,70,71
17214,63,53,56
17215,63,5,6
17216,28,48,42
17217,29,58,52
17218,52,58,55
17219,74,25,27
17220,45,83,84
17221,49,45,44
17222,29,56,52
17223,53,42,45
17224,7,37,30
17225,68,84,86
17226,73,28,27
17227,38,34,33
17228,39,17,13
17229,75,46,47
17230,51,40,45
17231,4,52,50
17232,6,60,60
17233,23,79,72
17234,68,25,26
17235,76,78,77
17236,31,10,13
17237,67,66,66
17238,65,89,86
17239,29,8,2
17240,78,4,7
17241,83,18,18
17242,43,55,54
17243,27,9,2
17244,59,62,65
17245,70,84,87
17246,44,56,54
17247,5,42,40
17248,21,31,32
17249,7,63,60
17250,18,8,1
17251,32,80,83
17252,28,64,62
17253,35,81,83
17254,66,68,66
17255,12,30,31
17256,73,18,17
17257,18,77,71
17258,55,17,15
17259,0,23,20
17260,19,33,31
17261,13,8,1
17262,53,39,35
17263,1,79,70
17264,60,63,66
17265,32,56,53
17266,19,25,21
17267,11,82,81
17268,64,80,86
17269,69,48,46
17270,48,40,44
17271,89,61,68
17272,89,4,8
17273,88,73,78
17274,53,8,5
17275,85,2,8
17276,90,11,19
17277,36,57,53
17278,88,36,38
17279,9,11,10
17280,37,2,3
17281,18,35,31
17282,63,0,6
17283,56,27,25
17284,62,74,76
17285,65,70,76
17286,71,63,67
17287,10,83,81
17288,18,2,1
17289,76,7,7
17290,63,6,6
17291,37,89,83
17292,60,13,16
17293,79,16,17
17294,70,33,37
17295,32,5,3
17296,78,66,67
17297,36,61,63
17298,87,53,58
17299,81,62,68
17300,35,35,33
17301,75,70,77
17302,28,83,82
17303,48,59,54
17304,7,19,10
17305,9,43,40
17306,19,30,31
17307,40,13,14
17308,38,12,13
17309,56,76,75
17310,21,36,32
17311,51,50,55
17312,62,39,36
17313,70,72,77
17314,49,50,54
17315,78,47,47
17316,52,75,75
17317,84,81,88
17318,1,19,10
17319,60,57,56
17320,53,24,25
17321,24,51,52
17322,13,12,11
17323,62,60,66
17324,41,21,24
17325,84,76,78
17326,85,78,78
17327,41,0,4
17328,37,74,73
17329,7,13,10
17330,88,71,78
17331,69,28,26
17332,8,66,60
17333,79,65,67
17334,38,67,63
17335,22,5,2
17336,59,29,25
17337,47,19,14
17338,11,70,71
17339,49,32,34
17340,24,84,82
17341,29,25,22
17342,32,71,73
17343,80,16,18
17344,28,18,12
17345,7,42,40
17346,22,60,62
17347,12,56,51
17348,50,61,65
17349,37,81,83
17350,2,82,80
17351,30,59,53
17352,27,11,12
17353,41,38,34
17354,4,90,90
17355,42,32,34
17356,70,10,17
17357,85,35,38
17358,56,60,65
17359,48,2,4
17360,5,79,70
17361,37,61,63
17362,90,8,9
17363,88,46,48
17364,85,26,28
17365,56,18,15
17366,31,1,3
17367,80,88,88
17368,27,60,62
17369,75,51,57
17370,31,50,53
17371,3,24,20
17372,8,46,40
17373,73,65,67
17374,8,81,80
17375,59,2,5
17376,7,28,20
17377,28,60,62
17378,89,90,98
17379,17,23,21
17380,87,86,88
17381,29,49,42
17382,31,6,3
17383,12,47,41
17384,21,8,2
17385,54,7,5
17386,70,37,37
17387,66,38,36
17388,29,26,22
17389,90,84,89
17390,11,82,81
17391,43,73,74
17392,29,29,22
17393,67,27,26
17394,88,7,8
17395,58,57,55
17396,23,57,52
17397,89,47,48
17398,69,24,26
17399,29,78,72
17400,78,6,7
17401,25,63,62
17402,61,15,16
17403,24,81,82
17404,19,54,51
17405,58,67,65
17406,55,76,75
17407,76,65,67
17408,27,0,2
17409,15,5,1
17410,50,18,15
17411,40,6,4
17412,20,42,42
17413,17,15,11
17414,33,61,63
17415,54,85,85
17416,0,88,80
17417,28,48,42
17418,71,87,87
17419,73,67,67
17420,34,8,3
17421,40,72,74
17422,36,24,23
17423,40,70,74
17424,6,43,40
17425,18,88,81
17426,37,30,33
17427,35,83,83
17428,46,75,74
17429,82,74,78
17430,79,67,67
17431,61,62,66
17432,31,71,73
17433,45,70,74
17434,35,10,13
17435,87,49,48
17436,49,2,4
17437,8,86,80
17438,59,16,15
17439,89,80,88
17440,48,82,84
17441,53,76,75
17442,1,11,10
17443,14,25,21
17444,0,75,70
17445,88,21,28
17446,38,18,13
17447,31,37,33
17448,48,72,74
17449,22,52,52
17450,87,15,18
17451,56,37,35
17452,90,15,19
17453,2,78,70
17454,25,32,32
17455,58,25,25
17456,33,74,73
17457,82,62,68
17458,20,81,82
17459,33,1,3
17460,41,44,44
17461,7,22,20
17462,36,74,73
17463,63,26,26
17464,49,9,4
17465,52,83,85
17466,53,18,15
17467,4,64,60
17468,72,64,67
17469,83,41,48
17470,78,52,57
17471,2,41,40
17472,89,36,38
17473,52,62,65
17474,32,31,33
17475,17,17,11
17476,1,46,40
17477,28,89,82
17478,89,7,8
17479,59,77,75
17480,1,39,30
17481,80,44,48
17482,85,90,98
17483,23,41,42
17484,0,8,0
17485,76,25,27
17486,47,28,24
17487,90,79,79
17488,56,87,85
17489,37,82,83
17490,84,30,38
17491,34,63,63
17492,68,1,6
17493,46,26,24
17494,36,35,33
17495,85,58,58
17496,52,78,75
17497,11,50,51
17498,47,79,74
17499,38,44,43
17500,10,90,91
17501,6,67,60
17502,45,9,4
17503,61,67,66
17504,48,32,34
17505,2,77,70
17506,20,72,72
17507,20,48,42
17508,73,57,57
17509,61,79,76
17510,41,10,14
17511,4,23,20
17512,17,17,11
17513,23,28,22
17514,0,71,70
17515,39,77,73
17516,39,78,73
17517,18,58,51
17518,8,1,0
17519,82,2,8
17520,10,82,81
17521,23,70,72
17522,12,41,41
17523,45,81,84
17524,65,29,26
17525,90,79,79
17526,57,6,5
17527,78,53,57
17528,8,44,40
17529,89,73,78
17530,6,79,70
17531,34,43,43
17532,44,30,34
17533,78,53,57
17534,69,38,36
17535,50,82,85
17536,89,6,8
17537,44,14,14
17538,13,45,41
17539,62,31,36
17540,24,23,22
17541,88,82,88
17542,28,66,62
17543,55,74,75
17544,84,56,58
17545,5,44,40
17546,46,22,24
17547,28,30,32
17548,42,54,54
17549,30,13,13
17550,40,32,34
17551,55,85,85
17552,70,73,77
17553,15,3,1
17554,60,9,6
17555,81,90,98
17556,2,37,30
17557,55,31,35
17558,37,3,3
17559,26,56,52
17560,57,47,45
17561,30,79,73
17562,73,59,57
17563,68,65,66
17564,35,48,43
17565,73,23,27
17566,39,8,3
17567,38,63,63
17568,84,90,98
17569,63,60,66
17570,63,8,6
17571,42,83,84
17572,58,19,15
17573,58,73,75
17574,39,29,23
17575,71,41,47
17576,10,2,1
17577,38,34,33
17578,49,36,34
17579,11,67,61
17580,17,1,1
17581,19,89,81
17582,39,50,53
17583,66,29,26
17584,64,46,46
17585,22,63,62
17586,45,23,24
17587,26,33,32
17588,45,13,14
17589,1,34,30
17590,81,89,88
17591,61,14,16
17592,50,36,35
17593,10,22,21
17594,19,84,81
17595,16,82,81
17596,2,24,20
17597,50,71,75
17598,90,28,29
17599,50,61,65
17600,82,28,28
17601,34,25,23
17602,64,63,66
17603,90,33,39
17604,17,30,31
17605,4,44,40
17606,50,1,5
17607,13,34,31
17608,68,19,16
17609,44,33,34
17610,70,51,57
17611,50,77,75
17612,81,69,68
17613,15,75,71
17614,66,35,36
17615,57,24,25
17616,89,16,18
17617,77,21,27
17618,1,31,30
17619,42,47,44
17620,41,62,64
17621,51,74,75
17622,26,42,42
17623,80,17,18
17624,78,58,57
17625,77,85,87
17626,65,31,36
17627,53,49,45
17628,15,86,81
17629,47,21,24
17630,12,29,21
17631,88,54,58
17632,61,77,76
17633,87,58,58
17634,29,44,42
17635,23,73,72
17636,1,80,80
17637,69,41,46
17638,21,51,52
17639,80,21,28
17640,5,51,50
17641,63,76,76
17642,42,43,44
17643,18,83,81
17644,30,13,13
17645,39,75,73
17646,17,38,31
17647,10,38,31
17648,65,61,66
17649,15,25,21
17650,35,33,33
17651,83,62,68
17652,73,38,37
17653,16,4,1
17654,24,83,82
17655,62,84,86
17656,6,72,70
17657,27,73,72
17658,27,57,52
17659,25,82,82
17660,82,78,78
17661,12,10,11
17662,11,72,71
17663,44,52,54
17664,30,4,3
17665,63,17,16
17666,11,62,61
17667,86,64,68
17668,81,27,28
17669,89,54,58
17670,39,20,23
17671,22,85,82
17672,38,74,73
17673,46,62,64
17674,81,90,98
17675,90,17,19
17676,64,14,16
17677,57,15,15
17678,90,32,39
17679,25,23,22
17680,10,1,1
17681,64,18,16
17682,87,11,18
17683,31,67,63
17684,6,5,0
17685,17,59,51
17686,29,56,52
17687,6,84,80
17688,75,47,47
17689,12,47,41
17690,10,66,61
17691,19,75,71
17692,25,2,2
17693,83,0,8
17694,73,37,37
17695,90,38,39
17696,27,53,52
17697,26,48,42
17698,20,9,2
17699,70,89,87
17700,40,10,14
17701,76,88,87
17702,77,31,37
17703,90,17,19
17704,55,76,75
17705,37,24,23
17706,84,74,78
17707,40,13,14
17708,58,19,15
17709,20,43,42
17710,90,51,59
17711,38,82,83
17712,16,71,71
17713,1,7,0
17714,69,60,66
17715,49,6,4
17716,20,48,42
17717,71,14,17
17718,75,63,67
17719,83,26,28
17720,48,69,64
17721,30,5,3
17722,71,16,17
17723,5,66,60
17724,13,68,61
17725,17,57,51
17726,44,57,54
17727,43,33,34
17728,90,51,59
17729,1,26,20
17730,85,83,88
17731,20,24,22
17732,38,25,23
17733,84,5,8
17734,51,8,5
17735,74,68,67
17736,48,88,84
17737,1,47,40
17738,49,87,84
17739,2,27,20
17740,83,75,78
17741,90,56,59
17742,69,31,36
17743,29,26,22
17744,87,81,88
17745,81,22,28
17746,36,65,63
17747,30,10,13
17748,33,70,73
17749,54,39,35
17750,72,41,47
17751,33,67,63
17752,8,33,30
17753,28,66,62
17754,33,62,63
17755,85,67,68
17756,62,50,56
17757,71,48,47
17758,0,83,80
17759,39,40,43
17760,0,10,10
17761,25,79,72
17762,76,31,37
17763,86,82,88
17764,19,66,61
17765,6,77,70
17766,54,46,45
17767,15,90,91
17768,55,54,55
17769,22,89,82
17770,13,46,41
17771,20,13,12
17772,79,5,7
17773,48,72,74
17774,42,49,44
17775,72,53,57
17776,36,47,43
17777,60,70,76
17778,79,61,67
17779,11,60,61
17780,70,56,57
17781,3,16,10
17782,39,66,63
17783,46,14,14
17784,76,67,67
17785,26,30,32
17786,14,22,21
17787,19,73,71
17788,31,36,33
17789,8,87,80
17790,87,34,38
17791,73,72,77
17792,80,29,28
17793,57,71,75
17794,71,30,37
17795,65,89,86
17796,22,28,22
17797,84,56,58
17798,57,65,65
17799,56,24,25
17800,5,87,80
17801,87,18,18
17802,47,12,14
17803,42,25,24
17804,44,75,74
17805,29,54,52
17806,55,80,85
17807,31,41,43
17808,75,77,77
17809,34,50,53
17810,7,8,0
17811,82,65,68
17812,13,54,51
17813,53,51,55
17814,79,25,27
17815,85,51,58
17816,12,68,61
17817,29,73,72
17818,61,38,36
17819,71,81,87
17820,32,36,33
17821,84,31,38
17822,81,14,18
17823,16,28,21
17824,76,60,67
17825,74,82,87
17826,36,11,13
17827,33,13,13
17828,82,51,58
17829,8,44,40
17830,2,3,0
17831,63,43,46
17832,33,60,63
17833,75,87,87
17834,11,59,51
17835,53,72,75
17836,80,83,88
17837,18,9,1
17838,90,75,79
17839,2,48,40
17840,4,81,80
17841,62,43,46
17842,77,78,77
17843,4,4,0
17844,68,13,16
17845,48,66,64
17846,82,53,58
17847,60,73,76
17848,55,28,25
17849,56,49,45
17850,86,27,28
17851,1,55,50
17852,72,61,67
17853,31,75,73
17854,31,23,23
17855,50,66,65
17856,47,49,44
17857,71,32,37
17858,62,80,86
17859,61,53,56
17860,70,70,77
17861,75,55,57
17862,20,10,12
17863,7,24,20
17864,17,51,51
17865,43,69,64
17866,4,52,50
17867,14,12,11
17868,17,61,61
17869,57,25,25
17870,33,17,13
17871,11,86,81
17872,79,13,17
17873,51,0,5
17874,10,64,61
17875,68,68,66
17876,60,25,26
17877,53,14,15
17878,45,7,4
17879,53,81,85
17880,79,72,77
17881,51,23,25
17882,9,53,50
17883,77,39,37
17884,42,9,4
17885,20,77,72
17886,52,28,25
17887,78,53,57
17888,22,10,12
17889,16,33,31
17890,2,90,90
17891,76,61,67
17892,12,60,61
17893,56,9,5
17894,21,25,22
17895,68,67,66
17896,79,21,27
17897,30,43,43
17898,42,42,44
17899,14,44,41
17900,2,75,70
17901,39,83,83
17902,39,80,83
17903,22,13,12
17904,59,45,45
17905,27,51,52
17906,82,17,18
17907,5,9,0
17908,67,11,16
17909,70,80,87
17910,16,30,31
17911,42,63,64
17912,3,29,20
17913,54,13,15
17914,62,50,56
17915,68,10,16
17916,69,12,16
17917,64,11,16
17918,25,68,62
17919,3,30,30
17920,82,69,68
17921,27,5,2
17922,33,3,3
17923,89,5,8
17924,44,15,14
17925,64,68,66
17926,66,4,6
17927,38,7,3
17928,62,51,56
17929,19,12,11
17930,6,67,60
17931,42,6,4
17932,4,57,50
17933,39,79,73
17934,29,90,92
17935,4,87,80
17936,21,21,22
17937,31,59,53
17938,15,80,81
17939,14,10,11
17940,85,68,68
17941,41,51,54
17942,57,16,15
17943,21,20,22
17944,32,75,73
17945,23,75,72
17946,74,80,87
17947,66,60,66
17948,85,70,78
17949,87,56,58
17950,83,51,58
17951,42,66,64
17952,43,42,44
17953,61,32,36
17954,70,66,67
17955,48,7,4
17956,87,21,28
17957,19,11,11
17958,28,84,82
17959,18,18,11
17960,14,7,1
17961,54,39,35
17962,38,4,3
17963,49,69,64
17964,56,23,25
17965,31,35,33
17966,17,65,61
17967,35,66,63
17968,58,48,45
17969,89,41,48
17970,65,70,76
17971,28,60,62
17972,62,36,36
17973,50,13,15
17974,74,66,67
17975,3,48,40
17976,15,42,41
17977,79,49,47
17978,23,34,32
17979,57,38,35
17980,31,18,13
17981,80,51,58
17982,15,43,41
17983,76,61,67
17984,17,8,1
17985,66,34,36
17986,47,0,4
17987,37,7,3
17988,0,54,50
17989,88,50,58
17990,14,2,1
17991,65,80,86
17992,70,34,37
17993,20,4,2
17994,26,2,2
17995,48,36,34
17996,61,42,46
17997,9,11,10
17998,14,0,1
17999,89,48,48
18000,63,58,56
18001,64,77,76
18002,32,47,43
18003,33,76,73
18004,40,29,24
18005,29,55,52
18006,54,5,5
18007,23,62,62
18008,10,78,71
18009,24,18,12
18010,46,17,14
18011,10,43,41
18012,39,75,73
18013,29,3,2
18014,27,29,22
18015,77,27,27
18016,76,10,17
18017,4,10,10
18018,57,53,55
18019,38,21,23
18020,25,82,82
18021,73,66,67
18022,25,54,52
18023,79,83,87
18024,10,60,61
18025,64,20,26
18026,62,8,6
18027,17,8,1
18028,25,42,42
18029,43,65,64
18030,85,4,8
18031,40,82,84
18032,13,32,31
18033,85,79,78
18034,70,74,77
18035,24,73,72
18036,62,81,86
18037,84,57,58
18038,51,60,65
18039,47,89,84
18040,62,41,46
18041,53,27,25
18042,59,64,65
18043,69,53,56
18044,49,24,24
18045,18,24,21
18046,0,44,40
18047,3,8,0
18048,11,38,31
18049,26,36,32
18050,9,18,10
18051,51,35,35
18052,79,48,47
18053,51,2,5
18054,26,2,2
18055,7,5,0
18056,17,82,81
18057,10,55,51
18058,76,35,37
18059,0,36,30
18060,1,86,80
18061,61,25,26
18062,78,36,37
18063,0,58,50
18064,15,84,81
18065,68,86,86
18066,81,87,88
18067,15,5,1
18068,67,66,66
18069,44,11,14
18070,13,13,11
18071,31,36,33
18072,86,82,88
18073,66,38,36
18074,86,77,78
18075,90,71,79
18076,86,20,28
18077,28,16,12
18078,71,56,57
18079,45,82,84
18080,39,65,63
18081,24,32,32
18082,16,89,81
18083,22,49,42
18084,31,50,53
18085,44,41,44
18086,43,39,34
18087,16,34,31
18088,29,89,82
18089,15,87,81
18090,46,75,74
18091,81,45,48
18092,23,59,52
18093,72,86,87
18094,68,63,66
18095,89,90,98
18096,3,59,50
18097,46,57,54
18098,31,18,13
18099,20,67,62
18100,84,69,68
18101,61,30,36
18102,87,45,48
18103,38,27,23
18104,49,73,74
18105,24,82,82
18106,53,30,35
18107,59,10,15
18108,90,10,19
18109,29,80,82
18110,42,68,64
18111,0,85,80
18112,42,72,74
18113,30,12,13
18114,77,9,7
18115,76,20,27
18116,40,41,44
18117,3,83,80
18118,24,18,12
18119,13,10,11
18120,31,4,3
18121,33,57,53
18122,2,63,60
18123,70,14,17
18124,90,42,49
18125,7,41,40
18126,88,40,48
18127,37,89,83
18128,37,23,23
18129,19,48,41
18130,71,85,87
18131,29,48,42
18132,9,5,0
18133,69,10,16
18134,73,63,67
18135,51,49,45
18136,13,13,11
18137,82,45,48
18138,70,67,67
18139,20,49,42
18140,42,4,4
18141,70,21,27
18142,60,21,26
18143,73,57,57
18144,49,9,4
18145,17,8,1
18146,42,3,4
18147,57,17,15
18148,44,22,24
18149,33,31,33
18150,1,56,50
18151,89,50,58
18152,50,1,5
18153,5,88,80
18154,49,60,64
18155,35,5,3
18156,72,76,77
18157,55,75,75
18158,70,17,17
18159,41,76,74
18160,42,13,14
18161,43,8,4
18162,79,45,47
18163,68,5,6
18164,88,9,8
18165,87,60,68
18166,42,11,14
18167,50,52,55
18168,38,88,83
18169,34,89,83
18170,73,77,77
18171,70,62,67
18172,45,86,84
18173,41,15,14
18174,3,34,30
18175,83,4,8
18176,0,46,40
18177,81,86,88
18178,35,22,23
18179,1,63,60
18180,73,2,7
18181,86,74,78
18182,4,25,20
18183,13,1,1
18184,80,82,88
18185,64,39,36
18186,54,64,65
18187,49,31,34
18188,3,49,40
18189,82,71,78
18190,9,78,70
18191,56,10,15
18192,40,80,84
18193,28,83,82
18194,41,15,14
18195,63,66,66
18196,4,31,30
18197,72,32,37
18198,56,31,35
18199,36,37,33
18200,38,62,63
18201,64,60,66
18202,53,11,15
18203,64,13,16
18204,71,70,77
18205,21,63,62
18206,61,7,6
18207,29,61,62
18208,61,57,56
18209,79,50,57
18210,36,41,43
18211,84,40,48
18212,29,46,42
18213,59,33,35
18214,53,52,55
18215,73,60,67
18216,23,36,32
18217,52,65,65
18218,58,50,55
18219,45,58,54
18220,83,49,48
18221,69,56,56
18222,13,45,41
18223,75,4,7
18224,50,3,5
18225,46,77,74
18226,51,46,45
18227,86,60,68
18228,42,15,14
18229,37,39,33
18230,35,50,53
18231,55,20,25
18232,68,20,26
18233,43,8,4
18234,38,41,43
18235,81,90,98
18236,40,8,4
18237,44,22,24
18238,40,65,64
18239,59,67,65
18240,69,86,86
18241,85,30,38
18242,66,68,66
18243,50,59,55
18244,64,8,6
18245,82,85,88
18246,85,84,88
18247,33,27,23
18248,76,67,67
18249,52,60,65
18250,90,55,59
18251,85,10,18
18252,7,33,30
18253,90,86,89
18254,11,37,31
18255,36,46,43
18256,8,56,50
18257,64,80,86
18258,40,25,24
18259,54,78,75
18260,58,78,75
18261,52,75,75
18262,8,51,50
18263,64,46,46
18264,63,27,26
18265,78,55,57
18266,81,4,8
18267,59,79,75
18268,3,68,60
18269,73,52,57
18270,25,18,12
18271,2,32,30
18272,61,64,66
18273,64,57,56
18274,20,81,82
18275,75,19,17
18276,48,9,4
18277,46,60,64
18278,43,63,64
18279,45,40,44
18280,69,27,26
18281,59,89,85
18282,15,72,71
18283,0,64,60
18284,44,74,74
18285,75,11,17
18286,5,37,30
18287,68,34,36
18288,75,35,37
18289,66,72,76
18290,41,12,14
18291,50,71,75
18292,22,85,82
18293,35,68,63
18294,23,24,22
18295,31,9,3
18296,28,8,2
18297,64,52,56
18298,85,74,78
18299,3,48,40
18300,5,43,40
18301,87,57,58
18302,28,74,72
18303,71,3,7
18304,77,45,47
18305,75,12,17
18306,34,35,33
18307,81,21,28
18308,86,39,38
18309,61,2,6
18310,9,1,0
18311,4,13,10
18312,6,39,30
18313,58,43,45
18314,26,24,22
18315,76,16,17
18316,81,63,68
18317,73,60,67
18318,68,33,36
18319,45,64,64
18320,87,80,88
18321,90,56,59
18322,38,24,23
18323,12,86,81
18324,65,57,56
18325,75,24,27
18326,12,89,81
18327,36,5,3
18328,87,2,8
18329,48,19,14
18330,31,88,83
18331,89,73,78
18332,40,29,24
18333,54,24,25
18334,55,17,15
18335,8,76,70
18336,72,22,27
18337,26,77,72
18338,48,14,14
18339,58,73,75
18340,64,47,46
18341,79,44,47
18342,15,83,81
18343,81,15,18
18344,82,13,18
18345,71,27,27
18346,54,52,55
18347,36,78,73
18348,86,84,88
18349,74,46,47
18350,3,79,70
18351,35,70,73
18352,3,43,40
18353,45,80,84
18354,40,51,54
18355,24,29,22
18356,55,73,75
18357,30,18,13
18358,71,30,37
18359,57,52,55
18360,54,31,35
18361,4,60,60
18362,50,84,85
18363,53,72,75
18364,83,14,18
18365,89,51,58
18366,63,12,16
18367,72,52,57
18368,9,60,60
18369,28,41,42
18370,19,56,51
18371,17,26,21
18372,1,2,0
18373,88,16,18
18374,67,15,16
18375,50,0,5
18376,0,79,70
18377,88,69,68
18378,20,90,92
18379,27,78,72
18380,85,35,38
18381,0,74,70
18382,24,2,2
18383,38,83,83
18384,48,64,64
18385,60,35,36
18386,58,64,65
18387,45,28,24
18388,66,50,56
18389,58,20,25
18390,83,54,58
18391,33,70,73
18392,71,12,17
18393,30,32,33
18394,64,41,46
18395,42,63,64
18396,45,9,4
18397,51,76,75
18398,18,25,21
18399,38,79,73
18400,77,17,17
18401,63,59,56
18402,16,58,51
18403,60,32,36
18404,50,35,35
18405,30,28,23
18406,12,81,81
18407,64,60,66
18408,36,88,83
